PARTKEY|NAME|MFGR|BRAND|TYPE|SIZE|CONTAINER|RETAILPRICE|COMMENT
641|mint saddle yellow sienna frosted|Manufacturer#5           |Brand#55  |MEDIUM PLATED COPPER|18|SM JAR    |70.00|no|
642|moccasin ghost sandy goldenrod cornsilk|Manufacturer#4           |Brand#43  |ECONOMY BRUSHED BRASS|12|MED PACK  |70.00|no|
643|frosted chocolate dodger honeydew ghost|Manufacturer#3           |Brand#32  |MEDIUM POLISHED STEEL|8|MED DRUM  |70.00|no|
644|rosy bisque hot burnished dark|Manufacturer#5           |Brand#52  |LARGE PLATED STEEL|34|SM PACK   |70.00|no|
645|thistle sky antique khaki chartreuse|Manufacturer#4           |Brand#45  |MEDIUM BURNISHED NICKEL|45|LG CASE   |70.00|no|
646|tan honeydew lime light white|Manufacturer#5           |Brand#52  |SMALL POLISHED COPPER|21|LG PACK   |71.00|no|
647|rose khaki drab smoke peach|Manufacturer#3           |Brand#35  |LARGE BURNISHED STEEL|38|MED PKG   |71.00|no|
648|bisque blue drab cyan almond|Manufacturer#3           |Brand#34  |SMALL BRUSHED STEEL|2|WRAP JAR  |71.00|no|
649|lavender blush rosy beige sky|Manufacturer#1           |Brand#12  |STANDARD BURNISHED TIN|33|JUMBO DRUM|71.00|no|
650|bisque navajo mint medium seashell|Manufacturer#5           |Brand#53  |PROMO ANODIZED NICKEL|40|MED JAR   |71.00|no|
651|bisque floral dim burlywood moccasin|Manufacturer#5           |Brand#52  |MEDIUM POLISHED BRASS|4|WRAP BAG  |71.00|no|
652|navajo white indian yellow grey|Manufacturer#1           |Brand#12  |LARGE BRUSHED TIN|39|WRAP PKG  |71.00|no|
653|lime cornflower sky beige antique|Manufacturer#1           |Brand#15  |ECONOMY BURNISHED BRASS|28|JUMBO DRUM|71.00|no|
654|cyan burnished tomato chiffon navy|Manufacturer#2           |Brand#23  |PROMO PLATED COPPER|2|WRAP BAG  |71.00|no|
655|tomato firebrick yellow rosy orchid|Manufacturer#1           |Brand#12  |STANDARD BURNISHED TIN|23|JUMBO CAN |72.00|no|
656|maroon dodger ghost gainsboro pink|Manufacturer#1           |Brand#15  |STANDARD BURNISHED COPPER|17|MED CASE  |72.00|no|
657|saddle lawn blue cyan cornsilk|Manufacturer#3           |Brand#31  |ECONOMY BURNISHED COPPER|36|LG PACK   |72.00|no|
658|ghost mint hot bisque salmon|Manufacturer#1           |Brand#15  |MEDIUM PLATED COPPER|27|SM JAR    |72.00|no|
659|black bisque plum pale cyan|Manufacturer#3           |Brand#34  |MEDIUM BRUSHED BRASS|20|LG JAR    |72.00|no|
660|sky dim thistle saddle pale|Manufacturer#5           |Brand#51  |STANDARD POLISHED TIN|8|SM CAN    |72.00|no|
661|snow beige moccasin red lime|Manufacturer#3           |Brand#32  |PROMO PLATED STEEL|35|SM PKG    |72.00|no|
662|ivory chocolate slate midnight ghost|Manufacturer#4           |Brand#45  |STANDARD PLATED STEEL|35|LG PACK   |72.00|no|
663|ivory orchid azure frosted light|Manufacturer#4           |Brand#41  |PROMO POLISHED COPPER|6|WRAP PACK |72.00|no|
664|frosted burnished tomato chiffon seashell|Manufacturer#4           |Brand#43  |MEDIUM BURNISHED TIN|26|LG BAG    |73.00|no|
665|rose antique cyan cornflower drab|Manufacturer#1           |Brand#13  |MEDIUM POLISHED STEEL|14|MED DRUM  |73.00|no|
666|ivory dim orchid antique spring|Manufacturer#1           |Brand#13  |ECONOMY BURNISHED NICKEL|20|MED PACK  |73.00|no|
667|wheat ghost honeydew plum grey|Manufacturer#4           |Brand#43  |MEDIUM PLATED STEEL|42|MED JAR   |73.00|no|
668|honeydew pink dodger cream dim|Manufacturer#2           |Brand#22  |SMALL ANODIZED NICKEL|10|LG PACK   |73.00|no|
669|khaki metallic plum smoke hot|Manufacturer#1           |Brand#11  |STANDARD BRUSHED TIN|37|MED BAG   |73.00|no|
670|slate black smoke pale moccasin|Manufacturer#1           |Brand#12  |ECONOMY PLATED COPPER|24|LG DRUM   |73.00|no|
671|powder metallic salmon slate chocolate|Manufacturer#5           |Brand#53  |SMALL PLATED STEEL|31|JUMBO BOX |73.00|no|
672|lawn rosy cornsilk floral misty|Manufacturer#2           |Brand#23  |PROMO BURNISHED STEEL|13|LG PACK   |73.00|no|
673|navy azure sandy yellow sky|Manufacturer#2           |Brand#23  |MEDIUM ANODIZED COPPER|26|SM DRUM   |74.00|no|
674|tomato chartreuse cornflower green pale|Manufacturer#3           |Brand#35  |SMALL BRUSHED TIN|5|LG PKG    |74.00|no|
675|misty hot pale ghost yellow|Manufacturer#1           |Brand#11  |LARGE BRUSHED COPPER|2|SM CAN    |74.00|no|
676|moccasin cornflower burlywood tomato light|Manufacturer#1           |Brand#11  |MEDIUM ANODIZED BRASS|45|SM CAN    |74.00|no|
677|pale steel blush mint cream|Manufacturer#4           |Brand#44  |PROMO ANODIZED BRASS|6|WRAP BAG  |74.00|no|
678|salmon ivory red dodger spring|Manufacturer#4           |Brand#44  |PROMO BRUSHED TIN|15|SM BAG    |74.00|no|
679|purple blanched linen metallic indian|Manufacturer#4           |Brand#41  |SMALL BURNISHED TIN|50|MED BOX   |74.00|no|
680|burnished ghost coral maroon yellow|Manufacturer#1           |Brand#14  |SMALL PLATED COPPER|44|LG PACK   |74.00|no|
681|dark slate almond ghost chartreuse|Manufacturer#3           |Brand#32  |ECONOMY PLATED COPPER|9|WRAP CAN  |74.00|no|
682|lawn khaki green cornflower sienna|Manufacturer#5           |Brand#53  |LARGE POLISHED NICKEL|48|SM BOX    |75.00|no|
683|sienna cornsilk chiffon olive blush|Manufacturer#5           |Brand#53  |LARGE BURNISHED NICKEL|1|MED PACK  |75.00|no|
684|metallic azure hot orange spring|Manufacturer#3           |Brand#33  |PROMO BURNISHED TIN|6|WRAP BOX  |75.00|no|
685|turquoise orchid plum green tomato|Manufacturer#3           |Brand#31  |SMALL PLATED COPPER|36|LG JAR    |75.00|no|
686|goldenrod deep cornflower dodger rose|Manufacturer#5           |Brand#54  |STANDARD BRUSHED COPPER|15|WRAP BAG  |75.00|no|
687|frosted cornsilk tomato burnished smoke|Manufacturer#5           |Brand#51  |LARGE POLISHED NICKEL|47|JUMBO BOX |75.00|no|
688|navajo khaki almond royal chartreuse|Manufacturer#4           |Brand#45  |PROMO BRUSHED COPPER|38|JUMBO CAN |75.00|no|
689|bisque red peru almond grey|Manufacturer#4           |Brand#43  |LARGE PLATED COPPER|22|SM PACK   |75.00|no|
690|cornflower dodger saddle ivory tan|Manufacturer#3           |Brand#32  |SMALL PLATED BRASS|31|WRAP PACK |75.00|no|
691|burnished dim gainsboro thistle blue|Manufacturer#3           |Brand#35  |PROMO BURNISHED BRASS|3|SM JAR    |76.00|no|
692|puff beige smoke seashell sienna|Manufacturer#1           |Brand#14  |MEDIUM BRUSHED BRASS|20|SM DRUM   |76.00|no|
693|honeydew ghost azure yellow magenta|Manufacturer#5           |Brand#54  |SMALL PLATED TIN|14|WRAP CASE |76.00|no|
694|pink maroon blanched beige cyan|Manufacturer#3           |Brand#35  |ECONOMY PLATED STEEL|35|JUMBO CASE|76.00|no|
695|deep peru lavender antique royal|Manufacturer#2           |Brand#23  |PROMO ANODIZED COPPER|19|MED DRUM  |76.00|no|
696|forest lemon cream black pink|Manufacturer#3           |Brand#33  |MEDIUM ANODIZED BRASS|3|LG CAN    |76.00|no|
697|dark white slate honeydew maroon|Manufacturer#4           |Brand#41  |LARGE PLATED TIN|8|MED CAN   |76.00|no|
698|blush sienna honeydew yellow goldenrod|Manufacturer#4           |Brand#42  |ECONOMY ANODIZED COPPER|44|LG PACK   |76.00|no|
699|plum orchid red linen misty|Manufacturer#1           |Brand#11  |MEDIUM PLATED STEEL|5|WRAP CAN  |76.00|no|
700|lace hot khaki steel orchid|Manufacturer#3           |Brand#34  |PROMO BRUSHED STEEL|31|SM JAR    |77.00|no|
701|frosted lavender black deep ghost|Manufacturer#4           |Brand#43  |MEDIUM ANODIZED COPPER|36|WRAP DRUM |77.00|no|
702|navajo lavender dim puff bisque|Manufacturer#4           |Brand#41  |STANDARD BURNISHED BRASS|26|SM CAN    |77.00|no|
703|puff floral red linen dark|Manufacturer#3           |Brand#32  |ECONOMY POLISHED TIN|20|WRAP CASE |77.00|no|
704|salmon lawn chocolate lace honeydew|Manufacturer#3           |Brand#34  |LARGE ANODIZED BRASS|23|MED CAN   |77.00|no|
705|snow drab lawn dark tan|Manufacturer#3           |Brand#33  |ECONOMY PLATED TIN|47|LG PKG    |77.00|no|
706|cream white navajo frosted puff|Manufacturer#3           |Brand#33  |LARGE PLATED BRASS|6|SM PKG    |77.00|no|
707|salmon khaki misty deep peru|Manufacturer#1           |Brand#11  |SMALL POLISHED BRASS|17|SM BAG    |77.00|no|
708|brown midnight plum violet tomato|Manufacturer#3           |Brand#32  |SMALL BRUSHED NICKEL|29|SM DRUM   |77.00|no|
709|tomato sienna cornflower black misty|Manufacturer#4           |Brand#43  |SMALL BRUSHED TIN|16|SM BAG    |77.00|no|
710|chartreuse thistle midnight magenta violet|Manufacturer#1           |Brand#15  |SMALL POLISHED TIN|27|JUMBO PACK|78.00|no|
711|goldenrod sienna linen steel floral|Manufacturer#1           |Brand#11  |PROMO BRUSHED NICKEL|24|LG DRUM   |78.00|no|
712|blanched rose royal tomato hot|Manufacturer#3           |Brand#33  |ECONOMY BRUSHED COPPER|25|SM CASE   |78.00|no|
713|gainsboro plum powder seashell lawn|Manufacturer#2           |Brand#25  |SMALL ANODIZED COPPER|20|SM CAN    |78.00|no|
714|chartreuse medium gainsboro honeydew saddle|Manufacturer#1           |Brand#11  |MEDIUM POLISHED NICKEL|35|SM JAR    |78.00|no|
715|deep yellow coral sienna white|Manufacturer#2           |Brand#24  |LARGE BRUSHED TIN|28|WRAP BAG  |78.00|no|
716|grey floral sienna cyan gainsboro|Manufacturer#1           |Brand#12  |SMALL POLISHED TIN|37|JUMBO CAN |78.00|no|
717|papaya turquoise spring midnight medium|Manufacturer#2           |Brand#22  |STANDARD PLATED TIN|28|JUMBO JAR |78.00|no|
718|khaki navy saddle ghost orchid|Manufacturer#3           |Brand#35  |PROMO BURNISHED COPPER|24|SM CAN    |78.00|no|
719|chocolate honeydew khaki aquamarine white|Manufacturer#3           |Brand#35  |STANDARD BRUSHED NICKEL|49|JUMBO BAG |79.00|no|
720|light khaki dodger dark lawn|Manufacturer#4           |Brand#45  |SMALL BURNISHED NICKEL|8|JUMBO BAG |79.00|no|
721|gainsboro chocolate maroon hot sienna|Manufacturer#5           |Brand#52  |STANDARD ANODIZED STEEL|33|MED PKG   |79.00|no|
722|forest chartreuse plum royal papaya|Manufacturer#4           |Brand#43  |ECONOMY BURNISHED NICKEL|43|JUMBO BAG |79.00|no|
723|slate magenta lemon peru pink|Manufacturer#3           |Brand#31  |LARGE BRUSHED BRASS|34|WRAP CASE |79.00|no|
724|rosy coral thistle ghost papaya|Manufacturer#3           |Brand#35  |PROMO POLISHED COPPER|28|JUMBO BOX |79.00|no|
725|hot blanched salmon slate burlywood|Manufacturer#4           |Brand#43  |LARGE PLATED NICKEL|11|JUMBO BOX |79.00|no|
726|cream aquamarine violet medium midnight|Manufacturer#4           |Brand#43  |PROMO POLISHED NICKEL|41|JUMBO BAG |79.00|no|
727|royal pink smoke bisque lime|Manufacturer#3           |Brand#35  |PROMO PLATED BRASS|35|SM PKG    |79.00|no|
728|cornsilk grey sienna blue sky|Manufacturer#3           |Brand#33  |ECONOMY PLATED TIN|27|LG JAR    |80.00|no|
729|papaya cornsilk gainsboro rose pink|Manufacturer#3           |Brand#35  |ECONOMY BRUSHED TIN|6|LG JAR    |80.00|no|
730|rose blush saddle cyan hot|Manufacturer#4           |Brand#45  |MEDIUM PLATED TIN|8|SM PKG    |80.00|no|
731|firebrick indian forest rose khaki|Manufacturer#3           |Brand#33  |PROMO BURNISHED NICKEL|34|MED CASE  |80.00|no|
732|violet frosted red papaya drab|Manufacturer#2           |Brand#21  |MEDIUM BRUSHED BRASS|1|SM BAG    |80.00|no|
733|burnished goldenrod royal plum midnight|Manufacturer#4           |Brand#43  |PROMO ANODIZED STEEL|1|MED CASE  |80.00|no|
734|lace light bisque dodger aquamarine|Manufacturer#2           |Brand#21  |MEDIUM BRUSHED STEEL|34|WRAP DRUM |80.00|no|
735|wheat white honeydew almond coral|Manufacturer#4           |Brand#42  |SMALL BRUSHED STEEL|44|SM CAN    |80.00|no|
736|slate honeydew pink magenta lace|Manufacturer#3           |Brand#32  |PROMO ANODIZED BRASS|44|JUMBO DRUM|80.00|no|
737|orange navajo blanched cyan snow|Manufacturer#5           |Brand#53  |PROMO POLISHED NICKEL|25|SM BAG    |81.00|no|
738|peru floral sky steel maroon|Manufacturer#2           |Brand#21  |ECONOMY BURNISHED COPPER|29|JUMBO CAN |81.00|no|
739|powder lavender wheat pale puff|Manufacturer#3           |Brand#31  |ECONOMY BRUSHED COPPER|24|JUMBO BOX |81.00|no|
740|almond aquamarine mint misty red|Manufacturer#3           |Brand#35  |STANDARD POLISHED COPPER|7|WRAP PACK |81.00|no|
741|thistle seashell cyan cornsilk indian|Manufacturer#4           |Brand#44  |STANDARD PLATED TIN|33|WRAP PACK |81.00|no|
742|dodger cream snow pink floral|Manufacturer#5           |Brand#51  |STANDARD BRUSHED NICKEL|30|SM PACK   |81.00|no|
743|navajo midnight peru orange salmon|Manufacturer#4           |Brand#42  |LARGE ANODIZED COPPER|4|MED JAR   |81.00|no|
744|burlywood deep hot turquoise chartreuse|Manufacturer#5           |Brand#53  |MEDIUM BURNISHED COPPER|47|MED PKG   |81.00|no|
745|seashell dark lime midnight puff|Manufacturer#3           |Brand#31  |PROMO POLISHED COPPER|25|JUMBO BOX |81.00|no|
746|honeydew brown sienna red chocolate|Manufacturer#2           |Brand#23  |ECONOMY ANODIZED STEEL|31|MED CAN   |82.00|no|
747|lace red hot mint goldenrod|Manufacturer#1           |Brand#11  |LARGE BURNISHED NICKEL|20|WRAP PKG  |82.00|no|
748|forest indian snow grey peru|Manufacturer#5           |Brand#54  |STANDARD BURNISHED BRASS|32|SM CAN    |82.00|no|
749|snow goldenrod puff violet mint|Manufacturer#2           |Brand#24  |SMALL PLATED COPPER|16|MED JAR   |82.00|no|
750|puff slate magenta powder lawn|Manufacturer#4           |Brand#43  |LARGE POLISHED NICKEL|47|MED PACK  |82.00|no|
751|steel blush indian rosy pink|Manufacturer#1           |Brand#11  |SMALL POLISHED TIN|17|SM DRUM   |82.00|no|
752|medium blue midnight misty frosted|Manufacturer#5           |Brand#53  |MEDIUM ANODIZED COPPER|1|MED PACK  |82.00|no|
753|blanched plum navajo beige indian|Manufacturer#2           |Brand#25  |STANDARD ANODIZED TIN|13|LG DRUM   |82.00|no|
754|thistle steel sky light red|Manufacturer#5           |Brand#51  |SMALL ANODIZED STEEL|42|WRAP JAR  |82.00|no|
755|spring dodger floral metallic moccasin|Manufacturer#2           |Brand#22  |STANDARD PLATED TIN|12|WRAP PACK |83.00|no|
756|ghost antique snow cream cyan|Manufacturer#5           |Brand#52  |STANDARD PLATED BRASS|44|MED BAG   |83.00|no|
757|papaya dim slate saddle navajo|Manufacturer#3           |Brand#35  |ECONOMY POLISHED NICKEL|12|JUMBO CASE|83.00|no|
758|yellow orchid dim cyan burlywood|Manufacturer#1           |Brand#11  |ECONOMY ANODIZED TIN|25|MED BOX   |83.00|no|
759|yellow powder navajo maroon chartreuse|Manufacturer#3           |Brand#34  |LARGE BURNISHED TIN|20|JUMBO CAN |83.00|no|
760|orange navy hot aquamarine sienna|Manufacturer#4           |Brand#44  |MEDIUM POLISHED COPPER|6|LG JAR    |83.00|no|
761|seashell green dodger beige linen|Manufacturer#3           |Brand#34  |ECONOMY ANODIZED TIN|7|SM JAR    |83.00|no|
762|peach grey firebrick dim smoke|Manufacturer#1           |Brand#15  |LARGE POLISHED TIN|35|MED PKG   |83.00|no|
763|wheat seashell azure chartreuse dodger|Manufacturer#4           |Brand#44  |LARGE BRUSHED TIN|50|SM PKG    |83.00|no|
764|cyan moccasin blanched light purple|Manufacturer#1           |Brand#13  |SMALL ANODIZED NICKEL|11|LG JAR    |84.00|no|
765|thistle red smoke chartreuse orange|Manufacturer#3           |Brand#35  |STANDARD BRUSHED BRASS|3|WRAP BAG  |84.00|no|
766|midnight sienna orange gainsboro black|Manufacturer#2           |Brand#24  |MEDIUM BURNISHED NICKEL|20|MED PACK  |84.00|no|
767|blush firebrick misty blanched purple|Manufacturer#2           |Brand#24  |LARGE POLISHED TIN|50|MED DRUM  |84.00|no|
768|maroon gainsboro seashell hot sandy|Manufacturer#4           |Brand#43  |LARGE BRUSHED COPPER|41|SM DRUM   |84.00|no|
769|tomato royal firebrick turquoise cream|Manufacturer#2           |Brand#24  |MEDIUM BRUSHED TIN|8|LG CASE   |84.00|no|
770|lemon yellow coral deep lime|Manufacturer#2           |Brand#25  |LARGE BRUSHED TIN|7|SM PACK   |84.00|no|
771|plum maroon lavender tan firebrick|Manufacturer#1           |Brand#15  |SMALL BURNISHED TIN|17|LG DRUM   |84.00|no|
772|dodger firebrick peach ivory seashell|Manufacturer#3           |Brand#35  |SMALL PLATED BRASS|33|MED PKG   |84.00|no|
773|saddle medium beige purple plum|Manufacturer#3           |Brand#32  |PROMO BURNISHED STEEL|16|LG CASE   |84.00|no|
774|wheat chiffon cyan misty moccasin|Manufacturer#2           |Brand#24  |STANDARD ANODIZED NICKEL|26|WRAP CASE |85.00|no|
775|papaya misty orchid snow metallic|Manufacturer#1           |Brand#14  |LARGE PLATED TIN|2|MED PACK  |85.00|no|
776|powder indian dodger hot lemon|Manufacturer#5           |Brand#51  |STANDARD ANODIZED BRASS|21|WRAP DRUM |85.00|no|
777|blanched indian pink frosted grey|Manufacturer#5           |Brand#53  |SMALL ANODIZED STEEL|50|JUMBO JAR |85.00|no|
778|saddle mint navy cyan cornflower|Manufacturer#3           |Brand#32  |PROMO BURNISHED STEEL|20|WRAP BOX  |85.00|no|
779|salmon burnished orange rose cornsilk|Manufacturer#2           |Brand#22  |ECONOMY BRUSHED STEEL|26|WRAP DRUM |85.00|no|
780|rosy chocolate tan moccasin salmon|Manufacturer#5           |Brand#55  |MEDIUM ANODIZED STEEL|31|MED CASE  |85.00|no|
781|light orchid purple black navy|Manufacturer#1           |Brand#13  |ECONOMY PLATED STEEL|22|LG DRUM   |85.00|no|
782|peru firebrick coral chartreuse rosy|Manufacturer#1           |Brand#13  |LARGE POLISHED BRASS|29|SM BAG    |85.00|no|
783|cyan turquoise azure pink dark|Manufacturer#1           |Brand#13  |SMALL PLATED NICKEL|4|MED DRUM  |86.00|no|
784|light smoke seashell snow chartreuse|Manufacturer#1           |Brand#12  |MEDIUM BRUSHED COPPER|47|LG DRUM   |86.00|no|
785|coral saddle indian lime frosted|Manufacturer#3           |Brand#33  |PROMO ANODIZED TIN|41|SM PACK   |86.00|no|
786|royal azure ivory moccasin salmon|Manufacturer#2           |Brand#23  |STANDARD PLATED NICKEL|20|SM PACK   |86.00|no|
787|pale metallic ivory peach slate|Manufacturer#5           |Brand#55  |SMALL ANODIZED NICKEL|35|WRAP PKG  |86.00|no|
788|floral dark dodger chartreuse lavender|Manufacturer#3           |Brand#34  |LARGE PLATED STEEL|10|LG JAR    |86.00|no|
789|dodger spring antique lace papaya|Manufacturer#3           |Brand#35  |PROMO BURNISHED STEEL|14|LG PACK   |86.00|no|
790|lavender yellow pink puff olive|Manufacturer#4           |Brand#42  |PROMO POLISHED COPPER|35|JUMBO BOX |86.00|no|
791|indian blush medium thistle lime|Manufacturer#2           |Brand#24  |STANDARD ANODIZED COPPER|24|MED PACK  |86.00|no|
792|plum indian cornflower frosted purple|Manufacturer#1           |Brand#13  |SMALL BURNISHED BRASS|8|MED PKG   |87.00|no|
793|white chiffon blue green violet|Manufacturer#5           |Brand#51  |LARGE POLISHED NICKEL|28|JUMBO CAN |87.00|no|
794|ivory peach light thistle antique|Manufacturer#5           |Brand#51  |PROMO PLATED COPPER|47|MED PKG   |87.00|no|
795|cream royal light yellow hot|Manufacturer#5           |Brand#54  |MEDIUM POLISHED TIN|46|MED JAR   |87.00|no|
796|beige frosted cyan hot puff|Manufacturer#5           |Brand#51  |ECONOMY BRUSHED STEEL|50|WRAP CAN  |87.00|no|
797|violet peach puff orange white|Manufacturer#4           |Brand#41  |STANDARD BURNISHED STEEL|10|WRAP BAG  |87.00|no|
798|turquoise indian white bisque chartreuse|Manufacturer#1           |Brand#12  |ECONOMY PLATED NICKEL|18|LG JAR    |87.00|no|
799|green azure rose aquamarine floral|Manufacturer#3           |Brand#35  |PROMO POLISHED TIN|7|MED JAR   |87.00|no|
800|maroon mint medium lace plum|Manufacturer#1           |Brand#11  |PROMO BRUSHED BRASS|29|WRAP BAG  |87.00|no|
801|linen steel salmon beige lemon|Manufacturer#5           |Brand#54  |LARGE BRUSHED NICKEL|18|JUMBO DRUM|88.00|no|
802|rosy ghost cyan puff dark|Manufacturer#3           |Brand#34  |ECONOMY PLATED BRASS|41|WRAP JAR  |88.00|no|
803|brown navy tan salmon honeydew|Manufacturer#5           |Brand#52  |SMALL ANODIZED TIN|50|MED PKG   |88.00|no|
804|bisque grey honeydew goldenrod ghost|Manufacturer#2           |Brand#23  |SMALL POLISHED BRASS|9|SM BAG    |88.00|no|
805|tan ghost cyan salmon goldenrod|Manufacturer#5           |Brand#52  |STANDARD PLATED BRASS|8|JUMBO PKG |88.00|no|
806|blue violet yellow khaki azure|Manufacturer#3           |Brand#32  |PROMO BURNISHED TIN|45|LG BAG    |88.00|no|
807|turquoise snow navy brown lime|Manufacturer#2           |Brand#24  |LARGE ANODIZED NICKEL|25|WRAP JAR  |88.00|no|
808|rosy indian sky frosted blush|Manufacturer#5           |Brand#51  |SMALL BRUSHED TIN|36|MED PKG   |88.00|no|
809|almond steel maroon chiffon frosted|Manufacturer#3           |Brand#32  |STANDARD BRUSHED COPPER|17|SM BAG    |88.00|no|
810|blanched lemon magenta medium dark|Manufacturer#5           |Brand#54  |LARGE ANODIZED TIN|13|WRAP BOX  |89.00|no|
811|ivory bisque black chiffon gainsboro|Manufacturer#3           |Brand#33  |PROMO BRUSHED NICKEL|32|SM BOX    |89.00|no|
812|firebrick olive chartreuse frosted ivory|Manufacturer#3           |Brand#33  |LARGE PLATED TIN|11|WRAP BAG  |89.00|no|
813|sandy ghost khaki frosted goldenrod|Manufacturer#4           |Brand#43  |MEDIUM POLISHED STEEL|2|WRAP DRUM |89.00|no|
814|burnished seashell floral moccasin antique|Manufacturer#5           |Brand#54  |ECONOMY PLATED NICKEL|43|MED PKG   |89.00|no|
815|light peach saddle medium firebrick|Manufacturer#2           |Brand#22  |ECONOMY BRUSHED NICKEL|5|LG PACK   |89.00|no|
816|thistle ivory pink olive puff|Manufacturer#1           |Brand#13  |STANDARD POLISHED NICKEL|35|LG CAN    |89.00|no|
817|azure chocolate lavender blanched burnished|Manufacturer#4           |Brand#41  |STANDARD ANODIZED TIN|36|JUMBO PKG |89.00|no|
818|navajo saddle indian cornflower steel|Manufacturer#4           |Brand#43  |PROMO BRUSHED BRASS|36|MED JAR   |89.00|no|
819|light magenta indian khaki lavender|Manufacturer#5           |Brand#54  |ECONOMY BRUSHED STEEL|27|SM CAN    |90.00|no|
820|wheat salmon forest lavender papaya|Manufacturer#1           |Brand#11  |STANDARD BURNISHED STEEL|20|WRAP JAR  |90.00|no|
821|smoke drab rose hot spring|Manufacturer#4           |Brand#42  |PROMO POLISHED TIN|15|MED BOX   |90.00|no|
822|purple lawn ivory black slate|Manufacturer#5           |Brand#52  |PROMO ANODIZED BRASS|21|LG CASE   |90.00|no|
823|maroon salmon puff medium brown|Manufacturer#2           |Brand#25  |SMALL BURNISHED COPPER|21|WRAP CASE |90.00|no|
824|dodger snow orange almond magenta|Manufacturer#1           |Brand#15  |LARGE BURNISHED TIN|34|MED BAG   |90.00|no|
825|puff deep hot tomato powder|Manufacturer#1           |Brand#13  |PROMO PLATED TIN|47|LG CAN    |90.00|no|
826|ghost rosy beige salmon lemon|Manufacturer#3           |Brand#34  |ECONOMY PLATED TIN|21|SM CASE   |90.00|no|
827|linen ghost smoke blanched cream|Manufacturer#1           |Brand#13  |PROMO POLISHED COPPER|15|JUMBO PACK|90.00|no|
828|lemon light grey burlywood drab|Manufacturer#4           |Brand#44  |LARGE BRUSHED NICKEL|11|LG PKG    |91.00|no|
829|cream indian deep linen antique|Manufacturer#3           |Brand#35  |MEDIUM BURNISHED BRASS|33|SM JAR    |91.00|no|
830|cornflower medium salmon coral magenta|Manufacturer#5           |Brand#54  |SMALL POLISHED TIN|37|JUMBO CAN |91.00|no|
831|violet dark midnight lawn cream|Manufacturer#5           |Brand#51  |STANDARD POLISHED COPPER|8|LG CAN    |91.00|no|
832|orange peach midnight burnished lavender|Manufacturer#4           |Brand#44  |STANDARD ANODIZED COPPER|3|WRAP BAG  |91.00|no|
833|thistle puff cream papaya deep|Manufacturer#4           |Brand#41  |SMALL BRUSHED STEEL|34|JUMBO CAN |91.00|no|
834|aquamarine frosted orange dodger khaki|Manufacturer#5           |Brand#52  |MEDIUM POLISHED TIN|43|JUMBO CAN |91.00|no|
835|turquoise peru light aquamarine dark|Manufacturer#5           |Brand#53  |MEDIUM PLATED STEEL|21|SM BOX    |91.00|no|
836|almond sky red lime smoke|Manufacturer#3           |Brand#31  |LARGE BURNISHED TIN|32|SM JAR    |91.00|no|
837|papaya goldenrod burlywood purple brown|Manufacturer#1           |Brand#13  |MEDIUM BURNISHED BRASS|27|WRAP PKG  |92.00|no|
838|lime peach puff papaya olive|Manufacturer#2           |Brand#22  |MEDIUM ANODIZED TIN|9|WRAP BAG  |92.00|no|
839|cornflower white papaya violet navajo|Manufacturer#2           |Brand#25  |LARGE BRUSHED NICKEL|19|JUMBO CAN |92.00|no|
840|khaki mint chartreuse dark frosted|Manufacturer#4           |Brand#44  |ECONOMY ANODIZED BRASS|42|WRAP PKG  |92.00|no|
841|floral khaki grey metallic firebrick|Manufacturer#1           |Brand#15  |MEDIUM BURNISHED BRASS|48|WRAP BOX  |92.00|no|
