PARTKEY|NAME|MFGR|BRAND|TYPE|SIZE|CONTAINER|RETAILPRICE|COMMENT
5991|burnished olive dodger floral plum|Manufacturer#5           |Brand#55  |MEDIUM BRUSHED STEEL|46|WRAP JAR  |109.00|no|
5992|orchid dark frosted violet papaya|Manufacturer#1           |Brand#14  |PROMO POLISHED TIN|40|LG CASE   |109.00|no|
5993|papaya moccasin pink wheat cyan|Manufacturer#1           |Brand#12  |MEDIUM PLATED TIN|43|MED CASE  |109.00|no|
5994|magenta seashell midnight salmon deep|Manufacturer#2           |Brand#23  |MEDIUM BRUSHED STEEL|15|MED JAR   |109.00|no|
5995|coral burnished blush rosy dodger|Manufacturer#1           |Brand#12  |PROMO POLISHED STEEL|14|JUMBO CASE|109.00|no|
5996|light pink firebrick floral cornflower|Manufacturer#2           |Brand#22  |STANDARD POLISHED TIN|45|MED DRUM  |109.00|no|
5997|plum cornsilk linen white chocolate|Manufacturer#4           |Brand#43  |PROMO BRUSHED COPPER|37|MED CAN   |110.00|no|
5998|metallic chiffon floral white cornsilk|Manufacturer#4           |Brand#42  |LARGE PLATED BRASS|12|WRAP JAR  |110.00|no|
5999|orchid green sky moccasin ghost|Manufacturer#2           |Brand#21  |STANDARD POLISHED NICKEL|20|WRAP CASE |110.00|no|
6000|gainsboro snow indian frosted navy|Manufacturer#5           |Brand#52  |MEDIUM BRUSHED TIN|1|MED BOX   |1.00|no|
6001|black lavender tomato brown violet|Manufacturer#3           |Brand#32  |STANDARD BURNISHED STEEL|41|LG BAG    |1.00|no|
6002|cyan saddle plum navajo tan|Manufacturer#5           |Brand#53  |MEDIUM POLISHED BRASS|19|MED BOX   |1.00|no|
6003|chocolate wheat cornflower spring linen|Manufacturer#4           |Brand#42  |LARGE PLATED BRASS|50|LG JAR    |1.00|no|
6004|white indian burlywood smoke medium|Manufacturer#1           |Brand#13  |PROMO BURNISHED TIN|19|JUMBO CAN |1.00|no|
6005|powder green red peru lavender|Manufacturer#2           |Brand#25  |PROMO BURNISHED TIN|40|SM CAN    |1.00|no|
6006|maroon green blanched indian ghost|Manufacturer#5           |Brand#51  |SMALL BRUSHED COPPER|46|LG CASE   |1.00|no|
6007|steel cornsilk puff navajo drab|Manufacturer#5           |Brand#54  |PROMO BURNISHED STEEL|37|SM BOX    |1.00|no|
6008|medium midnight orange papaya brown|Manufacturer#5           |Brand#53  |PROMO POLISHED STEEL|15|LG BAG    |1.00|no|
6009|navy floral puff misty salmon|Manufacturer#5           |Brand#54  |STANDARD ANODIZED STEEL|27|SM BAG    |2.00|no|
6010|saddle green salmon red olive|Manufacturer#3           |Brand#32  |STANDARD ANODIZED COPPER|42|LG JAR    |2.00|no|
6011|turquoise royal papaya azure grey|Manufacturer#1           |Brand#15  |PROMO BRUSHED NICKEL|50|SM BAG    |2.00|no|
6012|burlywood chocolate peru deep rose|Manufacturer#4           |Brand#42  |STANDARD BRUSHED COPPER|18|SM CASE   |2.00|no|
6013|gainsboro lime rose hot sky|Manufacturer#3           |Brand#32  |PROMO ANODIZED COPPER|42|JUMBO JAR |2.00|no|
6014|red frosted powder medium sienna|Manufacturer#5           |Brand#55  |STANDARD ANODIZED NICKEL|46|MED DRUM  |2.00|no|
6015|chartreuse chocolate peru smoke lace|Manufacturer#1           |Brand#11  |MEDIUM BRUSHED NICKEL|50|LG DRUM   |2.00|no|
6016|red linen orange floral tomato|Manufacturer#1           |Brand#14  |ECONOMY POLISHED BRASS|41|MED BAG   |2.00|no|
6017|firebrick light smoke mint midnight|Manufacturer#3           |Brand#32  |LARGE BRUSHED NICKEL|44|LG BOX    |2.00|no|
6018|lavender plum gainsboro mint salmon|Manufacturer#3           |Brand#33  |ECONOMY POLISHED BRASS|46|WRAP BAG  |3.00|no|
6019|plum rose midnight lawn papaya|Manufacturer#5           |Brand#51  |PROMO BRUSHED TIN|38|MED CASE  |3.00|no|
6020|olive forest purple magenta smoke|Manufacturer#5           |Brand#55  |STANDARD POLISHED TIN|17|WRAP BOX  |3.00|no|
6021|lavender slate sienna blush tomato|Manufacturer#5           |Brand#52  |LARGE PLATED STEEL|17|LG PACK   |3.00|no|
6022|cream royal white lace rose|Manufacturer#1           |Brand#14  |PROMO POLISHED COPPER|18|SM DRUM   |3.00|no|
6023|blush chartreuse gainsboro beige maroon|Manufacturer#1           |Brand#15  |ECONOMY BURNISHED BRASS|43|SM PKG    |3.00|no|
6024|almond blush snow salmon midnight|Manufacturer#5           |Brand#55  |LARGE BURNISHED COPPER|5|LG CAN    |3.00|no|
6025|purple medium light aquamarine dark|Manufacturer#5           |Brand#55  |MEDIUM PLATED STEEL|34|SM BAG    |3.00|no|
6026|coral blush honeydew rose dark|Manufacturer#5           |Brand#53  |STANDARD BRUSHED STEEL|10|JUMBO BAG |3.00|no|
6027|snow cream salmon misty tan|Manufacturer#3           |Brand#32  |LARGE BURNISHED NICKEL|6|JUMBO JAR |4.00|no|
6028|orchid almond honeydew grey lace|Manufacturer#1           |Brand#12  |SMALL PLATED NICKEL|38|SM BOX    |4.00|no|
6029|seashell moccasin bisque goldenrod violet|Manufacturer#1           |Brand#13  |MEDIUM ANODIZED TIN|20|MED CASE  |4.00|no|
6030|linen yellow orchid drab bisque|Manufacturer#5           |Brand#51  |SMALL PLATED STEEL|28|JUMBO DRUM|4.00|no|
6031|green drab coral metallic orchid|Manufacturer#1           |Brand#14  |LARGE POLISHED BRASS|36|MED CAN   |4.00|no|
6032|papaya cream cornsilk khaki navajo|Manufacturer#3           |Brand#33  |ECONOMY BRUSHED TIN|29|SM PACK   |4.00|no|
6033|drab green smoke salmon navy|Manufacturer#3           |Brand#32  |STANDARD BRUSHED STEEL|31|JUMBO DRUM|4.00|no|
6034|forest lawn steel smoke dodger|Manufacturer#4           |Brand#42  |ECONOMY ANODIZED BRASS|44|MED DRUM  |4.00|no|
6035|royal orange pink burnished salmon|Manufacturer#1           |Brand#11  |MEDIUM POLISHED BRASS|39|WRAP CAN  |4.00|no|
6036|chartreuse antique linen puff medium|Manufacturer#3           |Brand#34  |PROMO ANODIZED NICKEL|1|WRAP BAG  |4.00|no|
6037|chocolate rose black steel cyan|Manufacturer#1           |Brand#13  |ECONOMY PLATED STEEL|34|WRAP BAG  |5.00|no|
6038|dim almond red burnished lace|Manufacturer#2           |Brand#24  |MEDIUM ANODIZED TIN|1|WRAP PKG  |5.00|no|
6039|lavender grey dark drab purple|Manufacturer#4           |Brand#45  |STANDARD BURNISHED TIN|14|LG CAN    |5.00|no|
6040|honeydew dark midnight khaki bisque|Manufacturer#4           |Brand#42  |MEDIUM PLATED NICKEL|29|LG CASE   |5.00|no|
6041|seashell forest linen brown goldenrod|Manufacturer#2           |Brand#21  |STANDARD ANODIZED NICKEL|19|MED DRUM  |5.00|no|
6042|peach chocolate firebrick frosted papaya|Manufacturer#5           |Brand#54  |LARGE BURNISHED STEEL|48|WRAP PKG  |5.00|no|
6043|khaki misty deep almond medium|Manufacturer#4           |Brand#41  |SMALL ANODIZED TIN|38|SM CASE   |5.00|no|
6044|dodger turquoise midnight papaya seashell|Manufacturer#2           |Brand#22  |SMALL BURNISHED TIN|4|JUMBO CASE|5.00|no|
6045|turquoise blanched chocolate blush almond|Manufacturer#4           |Brand#42  |SMALL BRUSHED NICKEL|37|WRAP DRUM |5.00|no|
6046|dim green wheat light honeydew|Manufacturer#5           |Brand#51  |ECONOMY BURNISHED BRASS|14|JUMBO PKG |6.00|no|
6047|orchid dodger magenta beige snow|Manufacturer#2           |Brand#22  |MEDIUM POLISHED NICKEL|8|JUMBO BOX |6.00|no|
6048|ivory saddle drab steel pink|Manufacturer#1           |Brand#12  |MEDIUM BURNISHED STEEL|34|SM PACK   |6.00|no|
6049|khaki floral yellow lemon metallic|Manufacturer#5           |Brand#55  |MEDIUM POLISHED COPPER|17|LG PKG    |6.00|no|
6050|dark thistle orchid slate brown|Manufacturer#4           |Brand#42  |ECONOMY BRUSHED BRASS|7|JUMBO BAG |6.00|no|
6051|linen steel brown medium floral|Manufacturer#3           |Brand#33  |ECONOMY POLISHED STEEL|20|LG PKG    |6.00|no|
6052|almond purple burnished dim coral|Manufacturer#2           |Brand#21  |STANDARD PLATED BRASS|20|SM BOX    |6.00|no|
6053|puff chocolate snow sky pale|Manufacturer#2           |Brand#24  |PROMO BRUSHED TIN|10|MED CAN   |6.00|no|
6054|aquamarine antique firebrick saddle cornsilk|Manufacturer#2           |Brand#24  |MEDIUM ANODIZED COPPER|45|WRAP PACK |6.00|no|
6055|gainsboro firebrick coral lace hot|Manufacturer#3           |Brand#33  |SMALL PLATED BRASS|25|MED BOX   |7.00|no|
6056|green dark tomato blanched cornflower|Manufacturer#4           |Brand#43  |PROMO PLATED COPPER|42|WRAP CAN  |7.00|no|
6057|cornflower lawn royal linen cyan|Manufacturer#4           |Brand#44  |STANDARD BURNISHED NICKEL|11|SM CASE   |7.00|no|
6058|light tomato ivory white medium|Manufacturer#5           |Brand#51  |LARGE BRUSHED COPPER|21|WRAP CASE |7.00|no|
6059|azure peach peru pale ghost|Manufacturer#3           |Brand#33  |STANDARD POLISHED NICKEL|15|SM BAG    |7.00|no|
6060|bisque firebrick antique sandy white|Manufacturer#3           |Brand#35  |ECONOMY POLISHED COPPER|6|JUMBO BOX |7.00|no|
6061|snow coral green midnight floral|Manufacturer#1           |Brand#12  |SMALL BRUSHED NICKEL|23|MED BOX   |7.00|no|
6062|lace pink lavender frosted snow|Manufacturer#5           |Brand#54  |PROMO BURNISHED BRASS|11|JUMBO DRUM|7.00|no|
6063|pale plum aquamarine violet cornflower|Manufacturer#2           |Brand#23  |PROMO ANODIZED TIN|28|SM BAG    |7.00|no|
6064|dark navajo floral navy chocolate|Manufacturer#5           |Brand#55  |STANDARD PLATED NICKEL|2|SM BAG    |8.00|no|
6065|royal sienna khaki frosted dim|Manufacturer#1           |Brand#11  |STANDARD BURNISHED BRASS|3|WRAP BAG  |8.00|no|
6066|brown papaya seashell magenta burnished|Manufacturer#3           |Brand#34  |SMALL ANODIZED COPPER|24|JUMBO BOX |8.00|no|
6067|spring sandy blue orange cyan|Manufacturer#4           |Brand#43  |MEDIUM PLATED BRASS|12|WRAP DRUM |8.00|no|
6068|cyan sienna moccasin grey tan|Manufacturer#4           |Brand#44  |SMALL BURNISHED TIN|2|LG PKG    |8.00|no|
6069|gainsboro lime maroon cornflower olive|Manufacturer#2           |Brand#22  |STANDARD ANODIZED TIN|32|WRAP PKG  |8.00|no|
6070|orange cornsilk khaki salmon snow|Manufacturer#3           |Brand#33  |MEDIUM POLISHED TIN|35|MED CAN   |8.00|no|
6071|burlywood pink lime turquoise orchid|Manufacturer#2           |Brand#24  |PROMO BRUSHED NICKEL|35|JUMBO PACK|8.00|no|
6072|pink orange cornflower floral light|Manufacturer#4           |Brand#44  |SMALL BRUSHED NICKEL|46|MED BAG   |8.00|no|
6073|cornsilk puff metallic cyan peru|Manufacturer#3           |Brand#35  |LARGE PLATED STEEL|18|WRAP BOX  |9.00|no|
6074|puff cornflower bisque black khaki|Manufacturer#3           |Brand#35  |MEDIUM POLISHED STEEL|44|JUMBO CAN |9.00|no|
6075|wheat mint chartreuse papaya spring|Manufacturer#3           |Brand#35  |MEDIUM BRUSHED COPPER|17|WRAP BAG  |9.00|no|
6076|thistle magenta green floral olive|Manufacturer#5           |Brand#51  |PROMO PLATED NICKEL|41|JUMBO BOX |9.00|no|
6077|peru ivory dim pink blush|Manufacturer#1           |Brand#15  |LARGE BRUSHED NICKEL|32|LG BAG    |9.00|no|
6078|pale navy coral lace peach|Manufacturer#2           |Brand#21  |STANDARD BURNISHED NICKEL|23|LG PACK   |9.00|no|
6079|olive hot magenta maroon thistle|Manufacturer#2           |Brand#23  |PROMO ANODIZED COPPER|13|MED BOX   |9.00|no|
6080|coral red dim maroon green|Manufacturer#5           |Brand#51  |PROMO POLISHED NICKEL|44|WRAP CAN  |9.00|no|
6081|blush puff midnight wheat navajo|Manufacturer#5           |Brand#53  |SMALL PLATED TIN|27|WRAP DRUM |9.00|no|
6082|bisque blue burnished turquoise steel|Manufacturer#1           |Brand#15  |LARGE BURNISHED BRASS|34|MED PKG   |10.00|no|
6083|cyan slate dim purple sky|Manufacturer#2           |Brand#25  |LARGE ANODIZED COPPER|25|WRAP BAG  |10.00|no|
6084|gainsboro floral goldenrod rose papaya|Manufacturer#4           |Brand#42  |SMALL BURNISHED STEEL|42|SM PKG    |10.00|no|
6085|blush burnished lime purple mint|Manufacturer#2           |Brand#24  |ECONOMY POLISHED NICKEL|29|WRAP PKG  |10.00|no|
6086|misty hot tomato gainsboro azure|Manufacturer#1           |Brand#11  |SMALL BURNISHED COPPER|30|JUMBO CAN |10.00|no|
6087|indian cornsilk khaki burlywood pale|Manufacturer#1           |Brand#12  |MEDIUM POLISHED BRASS|7|SM BAG    |10.00|no|
6088|slate wheat orange orchid chartreuse|Manufacturer#4           |Brand#45  |SMALL BURNISHED BRASS|8|WRAP PACK |10.00|no|
6089|light royal green yellow dark|Manufacturer#5           |Brand#52  |PROMO BURNISHED STEEL|31|JUMBO BAG |10.00|no|
6090|turquoise thistle cornsilk forest linen|Manufacturer#4           |Brand#42  |MEDIUM ANODIZED NICKEL|26|LG BAG    |10.00|no|
6091|wheat violet saddle royal metallic|Manufacturer#5           |Brand#51  |ECONOMY PLATED COPPER|41|LG PACK   |11.00|no|
6092|forest goldenrod deep maroon misty|Manufacturer#3           |Brand#34  |PROMO ANODIZED STEEL|22|JUMBO JAR |11.00|no|
6093|bisque antique cream gainsboro navajo|Manufacturer#4           |Brand#43  |LARGE ANODIZED BRASS|40|JUMBO CASE|11.00|no|
6094|bisque frosted drab sky snow|Manufacturer#5           |Brand#55  |ECONOMY BRUSHED TIN|28|JUMBO BAG |11.00|no|
6095|green orchid dark misty moccasin|Manufacturer#1           |Brand#14  |ECONOMY BRUSHED STEEL|30|JUMBO JAR |11.00|no|
6096|khaki gainsboro black firebrick royal|Manufacturer#3           |Brand#31  |SMALL BURNISHED BRASS|30|MED CAN   |11.00|no|
6097|chocolate violet gainsboro smoke puff|Manufacturer#3           |Brand#31  |PROMO ANODIZED NICKEL|17|SM CASE   |11.00|no|
6098|ghost chocolate steel moccasin goldenrod|Manufacturer#1           |Brand#13  |MEDIUM BRUSHED NICKEL|26|MED PKG   |11.00|no|
6099|royal green plum honeydew medium|Manufacturer#2           |Brand#25  |LARGE BURNISHED STEEL|11|LG PACK   |11.00|no|
6100|papaya yellow chocolate sky indian|Manufacturer#5           |Brand#55  |MEDIUM PLATED NICKEL|20|LG BOX    |11.00|no|
6101|goldenrod rosy metallic plum seashell|Manufacturer#2           |Brand#25  |PROMO ANODIZED COPPER|34|MED BAG   |12.00|no|
6102|rosy yellow violet sienna snow|Manufacturer#5           |Brand#51  |ECONOMY ANODIZED BRASS|50|SM BOX    |12.00|no|
6103|olive mint deep dodger bisque|Manufacturer#4           |Brand#44  |STANDARD ANODIZED BRASS|8|WRAP PKG  |12.00|no|
6104|aquamarine bisque cornflower cyan pale|Manufacturer#5           |Brand#52  |SMALL BRUSHED STEEL|37|WRAP JAR  |12.00|no|
6105|goldenrod cornflower light sandy rosy|Manufacturer#4           |Brand#42  |MEDIUM BRUSHED TIN|14|MED BAG   |12.00|no|
6106|lace pale dark blush frosted|Manufacturer#3           |Brand#35  |LARGE ANODIZED COPPER|26|SM BOX    |12.00|no|
6107|dim chartreuse brown salmon antique|Manufacturer#4           |Brand#42  |ECONOMY ANODIZED TIN|40|MED BOX   |12.00|no|
6108|cream medium rosy navy brown|Manufacturer#5           |Brand#54  |SMALL PLATED COPPER|42|SM CAN    |12.00|no|
6109|saddle lawn goldenrod yellow dark|Manufacturer#1           |Brand#13  |STANDARD PLATED COPPER|19|SM PKG    |12.00|no|
6110|chiffon snow ivory blanched cream|Manufacturer#1           |Brand#12  |SMALL BURNISHED NICKEL|42|LG JAR    |13.00|no|
6111|deep yellow dark lawn antique|Manufacturer#5           |Brand#52  |PROMO BRUSHED TIN|18|SM JAR    |13.00|no|
6112|metallic dark indian brown chartreuse|Manufacturer#4           |Brand#44  |ECONOMY ANODIZED NICKEL|30|MED PACK  |13.00|no|
6113|peach purple puff beige spring|Manufacturer#4           |Brand#45  |PROMO PLATED COPPER|10|JUMBO PKG |13.00|no|
6114|pale powder chartreuse lime moccasin|Manufacturer#4           |Brand#41  |STANDARD BRUSHED BRASS|41|LG CASE   |13.00|no|
6115|chiffon rose plum puff peach|Manufacturer#1           |Brand#11  |ECONOMY BURNISHED STEEL|33|SM JAR    |13.00|no|
6116|burnished khaki wheat sienna violet|Manufacturer#5           |Brand#54  |PROMO BRUSHED TIN|43|LG BOX    |13.00|no|
6117|brown dim lace honeydew burlywood|Manufacturer#5           |Brand#51  |STANDARD PLATED COPPER|13|SM JAR    |13.00|no|
6118|rose violet linen burnished frosted|Manufacturer#3           |Brand#32  |ECONOMY ANODIZED STEEL|37|LG BOX    |13.00|no|
6119|royal almond magenta puff navy|Manufacturer#3           |Brand#32  |MEDIUM BURNISHED BRASS|36|LG BAG    |14.00|no|
6120|peach white puff dim yellow|Manufacturer#2           |Brand#23  |ECONOMY ANODIZED COPPER|28|MED BAG   |14.00|no|
6121|sky papaya bisque gainsboro aquamarine|Manufacturer#1           |Brand#13  |MEDIUM BRUSHED TIN|29|LG DRUM   |14.00|no|
6122|tomato drab misty grey medium|Manufacturer#5           |Brand#55  |ECONOMY PLATED NICKEL|41|JUMBO BAG |14.00|no|
6123|cornsilk sandy khaki indian lawn|Manufacturer#3           |Brand#33  |PROMO POLISHED STEEL|23|JUMBO CAN |14.00|no|
6124|red papaya lime cornsilk maroon|Manufacturer#1           |Brand#13  |SMALL ANODIZED TIN|15|MED DRUM  |14.00|no|
6125|ghost cornflower forest indian antique|Manufacturer#4           |Brand#44  |ECONOMY BURNISHED BRASS|34|MED BAG   |14.00|no|
6126|yellow smoke cyan khaki steel|Manufacturer#5           |Brand#55  |MEDIUM PLATED NICKEL|20|WRAP BOX  |14.00|no|
6127|dim lavender thistle magenta sienna|Manufacturer#3           |Brand#35  |STANDARD BURNISHED TIN|15|WRAP PKG  |14.00|no|
6128|sandy tomato light cream midnight|Manufacturer#2           |Brand#24  |LARGE POLISHED COPPER|8|SM JAR    |15.00|no|
6129|grey cyan sky seashell light|Manufacturer#4           |Brand#43  |LARGE POLISHED TIN|44|MED JAR   |15.00|no|
6130|coral azure chartreuse tomato turquoise|Manufacturer#3           |Brand#31  |MEDIUM BURNISHED STEEL|9|WRAP PACK |15.00|no|
6131|coral brown forest puff lemon|Manufacturer#1           |Brand#11  |ECONOMY POLISHED NICKEL|1|WRAP BAG  |15.00|no|
6132|spring lime beige chiffon ghost|Manufacturer#1           |Brand#13  |MEDIUM PLATED COPPER|41|SM DRUM   |15.00|no|
6133|turquoise goldenrod coral hot chartreuse|Manufacturer#3           |Brand#32  |STANDARD ANODIZED NICKEL|32|LG BOX    |15.00|no|
6134|brown steel magenta blush sky|Manufacturer#4           |Brand#42  |LARGE BURNISHED NICKEL|18|MED CAN   |15.00|no|
6135|cream yellow puff lavender almond|Manufacturer#4           |Brand#44  |LARGE BURNISHED BRASS|48|JUMBO JAR |15.00|no|
6136|slate peach moccasin mint forest|Manufacturer#4           |Brand#41  |ECONOMY POLISHED COPPER|16|LG BAG    |15.00|no|
6137|snow misty honeydew thistle ivory|Manufacturer#1           |Brand#11  |ECONOMY PLATED COPPER|19|JUMBO DRUM|16.00|no|
6138|forest black deep mint navy|Manufacturer#1           |Brand#11  |MEDIUM BRUSHED COPPER|8|SM JAR    |16.00|no|
6139|rose lavender snow forest cream|Manufacturer#4           |Brand#45  |ECONOMY BRUSHED STEEL|4|JUMBO CASE|16.00|no|
6140|almond medium midnight cornflower beige|Manufacturer#2           |Brand#24  |SMALL PLATED NICKEL|6|MED CASE  |16.00|no|
6141|purple honeydew midnight lavender red|Manufacturer#3           |Brand#35  |STANDARD POLISHED TIN|32|SM BOX    |16.00|no|
6142|drab deep ivory ghost lace|Manufacturer#2           |Brand#23  |SMALL BURNISHED NICKEL|30|MED JAR   |16.00|no|
6143|lawn peru medium maroon blue|Manufacturer#1           |Brand#12  |ECONOMY ANODIZED BRASS|8|LG BAG    |16.00|no|
6144|burlywood grey sky sienna gainsboro|Manufacturer#1           |Brand#12  |STANDARD BURNISHED STEEL|33|WRAP DRUM |16.00|no|
6145|dodger peru metallic ghost cornsilk|Manufacturer#1           |Brand#15  |STANDARD PLATED BRASS|30|WRAP CASE |16.00|no|
6146|pink powder white firebrick smoke|Manufacturer#3           |Brand#34  |SMALL BURNISHED NICKEL|37|JUMBO CASE|17.00|no|
6147|yellow bisque cream light medium|Manufacturer#5           |Brand#54  |ECONOMY POLISHED BRASS|34|MED BOX   |17.00|no|
6148|sienna spring turquoise almond orange|Manufacturer#3           |Brand#34  |PROMO BRUSHED STEEL|50|LG PACK   |17.00|no|
6149|deep papaya blanched honeydew snow|Manufacturer#3           |Brand#35  |ECONOMY BRUSHED TIN|50|MED CAN   |17.00|no|
6150|orange powder tomato lemon brown|Manufacturer#1           |Brand#11  |STANDARD ANODIZED TIN|26|SM PKG    |17.00|no|
6151|floral ivory cyan sienna pale|Manufacturer#4           |Brand#42  |LARGE BRUSHED NICKEL|7|JUMBO CASE|17.00|no|
6152|burnished chiffon cornsilk linen orange|Manufacturer#3           |Brand#32  |PROMO BURNISHED TIN|42|WRAP PKG  |17.00|no|
6153|almond orange indian ghost chocolate|Manufacturer#2           |Brand#23  |MEDIUM BURNISHED COPPER|25|MED BAG   |17.00|no|
6154|lavender metallic black chiffon orchid|Manufacturer#5           |Brand#54  |PROMO PLATED BRASS|1|LG DRUM   |17.00|no|
6155|cyan orange yellow papaya moccasin|Manufacturer#5           |Brand#52  |PROMO ANODIZED COPPER|2|JUMBO CAN |18.00|no|
6156|red maroon lavender burnished brown|Manufacturer#3           |Brand#34  |PROMO BRUSHED STEEL|36|SM PKG    |18.00|no|
6157|blanched ghost deep sky red|Manufacturer#2           |Brand#21  |MEDIUM ANODIZED NICKEL|38|JUMBO CASE|18.00|no|
6158|navajo peach pink orchid midnight|Manufacturer#3           |Brand#34  |STANDARD POLISHED STEEL|13|WRAP PACK |18.00|no|
6159|orchid salmon tomato honeydew indian|Manufacturer#3           |Brand#34  |LARGE POLISHED STEEL|15|JUMBO DRUM|18.00|no|
6160|navy navajo gainsboro chocolate pale|Manufacturer#2           |Brand#22  |SMALL POLISHED TIN|40|LG BAG    |18.00|no|
6161|smoke medium green gainsboro violet|Manufacturer#2           |Brand#22  |STANDARD PLATED STEEL|12|MED JAR   |18.00|no|
6162|seashell dim snow saddle grey|Manufacturer#3           |Brand#32  |STANDARD ANODIZED COPPER|16|JUMBO BAG |18.00|no|
6163|linen ghost dodger drab burlywood|Manufacturer#1           |Brand#11  |MEDIUM BURNISHED TIN|1|WRAP BOX  |18.00|no|
6164|white drab saddle snow purple|Manufacturer#1           |Brand#14  |PROMO BRUSHED TIN|8|JUMBO BAG |18.00|no|
6165|frosted moccasin red orchid khaki|Manufacturer#1           |Brand#12  |SMALL ANODIZED BRASS|44|JUMBO JAR |19.00|no|
6166|indian orange orchid turquoise blush|Manufacturer#4           |Brand#45  |MEDIUM PLATED NICKEL|25|WRAP PACK |19.00|no|
6167|lawn seashell cornflower coral indian|Manufacturer#5           |Brand#54  |SMALL PLATED COPPER|16|LG BOX    |19.00|no|
6168|midnight plum blue spring floral|Manufacturer#1           |Brand#14  |STANDARD BURNISHED BRASS|12|JUMBO BOX |19.00|no|
6169|dim violet sienna bisque saddle|Manufacturer#4           |Brand#43  |STANDARD PLATED BRASS|26|LG PKG    |19.00|no|
6170|honeydew yellow deep blanched smoke|Manufacturer#3           |Brand#31  |LARGE BRUSHED BRASS|5|LG DRUM   |19.00|no|
6171|peru light sandy sky antique|Manufacturer#4           |Brand#42  |ECONOMY ANODIZED STEEL|48|JUMBO JAR |19.00|no|
6172|khaki rose dodger metallic orange|Manufacturer#5           |Brand#54  |PROMO BRUSHED COPPER|34|JUMBO CAN |19.00|no|
6173|rosy mint cream pale lavender|Manufacturer#4           |Brand#43  |SMALL PLATED STEEL|10|WRAP BOX  |19.00|no|
6174|dark seashell spring lavender sienna|Manufacturer#2           |Brand#25  |SMALL BRUSHED STEEL|8|JUMBO DRUM|20.00|no|
6175|plum olive papaya purple orange|Manufacturer#1           |Brand#15  |STANDARD POLISHED TIN|43|SM JAR    |20.00|no|
6176|tomato cyan chartreuse sky navy|Manufacturer#5           |Brand#55  |SMALL BRUSHED STEEL|47|SM CAN    |20.00|no|
6177|ghost peach turquoise goldenrod spring|Manufacturer#5           |Brand#51  |ECONOMY BURNISHED COPPER|45|SM CASE   |20.00|no|
6178|blush aquamarine black moccasin slate|Manufacturer#3           |Brand#33  |STANDARD POLISHED COPPER|46|JUMBO PKG |20.00|no|
6179|beige dark peru moccasin brown|Manufacturer#3           |Brand#33  |LARGE ANODIZED STEEL|3|LG PKG    |20.00|no|
6180|mint gainsboro powder maroon royal|Manufacturer#2           |Brand#21  |MEDIUM POLISHED BRASS|14|LG BOX    |20.00|no|
6181|brown mint drab lemon orange|Manufacturer#2           |Brand#23  |ECONOMY POLISHED COPPER|8|WRAP BAG  |20.00|no|
6182|burlywood light dodger honeydew cyan|Manufacturer#3           |Brand#34  |MEDIUM BRUSHED NICKEL|5|LG BOX    |20.00|no|
6183|sienna sandy aquamarine cornsilk deep|Manufacturer#5           |Brand#52  |SMALL BRUSHED STEEL|39|WRAP BAG  |21.00|no|
6184|dark orchid blush goldenrod khaki|Manufacturer#5           |Brand#55  |LARGE PLATED BRASS|15|MED JAR   |21.00|no|
6185|light snow tan cornsilk misty|Manufacturer#4           |Brand#41  |STANDARD POLISHED COPPER|39|LG BOX    |21.00|no|
6186|antique burnished moccasin cornflower light|Manufacturer#1           |Brand#13  |LARGE BRUSHED NICKEL|29|LG JAR    |21.00|no|
6187|black burnished cornflower light saddle|Manufacturer#1           |Brand#11  |LARGE PLATED STEEL|5|JUMBO BAG |21.00|no|
6188|indian steel magenta misty olive|Manufacturer#2           |Brand#23  |SMALL BRUSHED STEEL|13|MED CASE  |21.00|no|
6189|chocolate midnight deep papaya salmon|Manufacturer#5           |Brand#55  |SMALL BURNISHED COPPER|29|JUMBO CASE|21.00|no|
6190|chiffon slate navy orchid almond|Manufacturer#4           |Brand#43  |PROMO BURNISHED COPPER|4|WRAP BOX  |21.00|no|
6191|papaya cyan purple aquamarine ghost|Manufacturer#4           |Brand#43  |STANDARD BURNISHED STEEL|4|SM BAG    |21.00|no|
6192|frosted medium mint light drab|Manufacturer#5           |Brand#52  |PROMO POLISHED BRASS|1|MED PACK  |22.00|no|
6193|aquamarine thistle green almond spring|Manufacturer#4           |Brand#45  |MEDIUM POLISHED COPPER|38|MED BOX   |22.00|no|
6194|gainsboro violet pink blanched royal|Manufacturer#1           |Brand#11  |LARGE BURNISHED COPPER|24|WRAP CAN  |22.00|no|
6195|violet tan salmon moccasin linen|Manufacturer#4           |Brand#45  |LARGE ANODIZED NICKEL|10|SM JAR    |22.00|no|
6196|cream maroon metallic orange peru|Manufacturer#4           |Brand#43  |ECONOMY POLISHED TIN|48|MED JAR   |22.00|no|
6197|violet saddle cyan orange ivory|Manufacturer#4           |Brand#44  |SMALL POLISHED STEEL|27|MED JAR   |22.00|no|
6198|saddle cyan mint linen turquoise|Manufacturer#3           |Brand#32  |LARGE POLISHED NICKEL|33|JUMBO CASE|22.00|no|
6199|chartreuse snow saddle ghost medium|Manufacturer#1           |Brand#12  |LARGE BURNISHED STEEL|18|MED JAR   |22.00|no|
6200|sky indian lavender coral midnight|Manufacturer#4           |Brand#41  |ECONOMY BURNISHED COPPER|25|JUMBO BAG |22.00|no|
